id,tipo,precio,intervalo pago,propiedad
4391,Toys,88.47,89,2494
4392,Movies,296.71,2,2690
4393,Grocery,438.24,80,2883
4394,Outdoors,108.97,19,2597
4395,Kids,183.28,30,2533
4396,Beauty,218.07,28,2951
4397,Toys,179.09,61,2622
4398,Outdoors,303.17,66,2188
4399,Outdoors,229.08,14,2791
4400,Electronics,110.0,63,2768
4401,Beauty,169.43,29,2188
4402,Garden,458.0,42,2582
4403,Kids,378.15,7,2919
4404,Baby,49.51,5,2318
4405,Clothing,314.12,53,2529
4406,Health,28.94,19,2338
4407,Tools,224.12,60,2036
4408,Electronics,173.32,57,2080
4409,Industrial,389.84,61,2725
4410,Health,338.55,37,2639
4411,Grocery,227.99,66,2151
4412,Music,65.7,1,2244
4413,Movies,386.03,31,2909
4414,Movies,33.08,79,2638
4415,Grocery,75.38,20,2678
4416,Jewelery,92.04,54,2992
4417,Computers,477.79,55,2142
4418,Jewelery,422.03,42,2539
4419,Garden,7.5,76,2045
4420,Garden,110.49,34,2265
4421,Shoes,417.56,81,2370
4422,Baby,254.7,19,2707
4423,Industrial,245.87,72,3000
4424,Health,175.68,85,2543
4425,Kids,437.37,53,2842
4426,Movies,407.73,11,2570
4427,Health,338.79,32,2851
4428,Industrial,34.16,10,2119
4429,Grocery,354.31,49,2482
4430,Automotive,399.43,30,2453
4431,Toys,443.7,42,2607
4432,Automotive,430.61,88,2419
4433,Music,139.59,38,2877
4434,Tools,490.08,38,2894
4435,Garden,274.2,15,2880
4436,Toys,288.77,2,2132
4437,Jewelery,397.08,40,2144
4438,Health,44.26,88,2259
4439,Kids,71.82,20,2452
4440,Kids,260.84,14,2432
4441,Computers,443.36,23,2912
4442,Beauty,178.18,68,2036
4443,Beauty,247.94,60,2943
4444,Games,442.21,5,2505
4445,Movies,444.69,70,2657
4446,Clothing,59.18,41,2092
4447,Kids,244.0,24,2671
4448,Electronics,487.88,53,2941
4449,Shoes,52.83,54,2776
4450,Home,476.93,27,2788
4451,Automotive,159.55,79,2427
4452,Games,262.02,21,2090
4453,Beauty,61.13,25,2420
4454,Music,441.77,39,2617
4455,Home,4.95,18,2302
4456,Tools,133.96,18,2124
4457,Home,167.94,58,2520
4458,Clothing,200.78,67,2682
4459,Automotive,237.0,32,2040
4460,Outdoors,321.71,39,2441
4461,Home,468.55,61,2877
4462,Electronics,489.31,37,2569
4463,Grocery,73.61,38,2445
4464,Toys,351.57,60,2871
4465,Tools,368.84,1,2165
4466,Music,64.46,78,2946
4467,Computers,329.07,79,2622
4468,Industrial,68.24,76,2798
4469,Baby,424.59,9,2658
4470,Kids,166.17,42,2785
4471,Sports,214.36,49,2672
4472,Clothing,426.32,3,2080
4473,Movies,166.62,87,2095
4474,Books,497.08,85,2017
4475,Beauty,303.77,41,2606
4476,Home,470.95,27,2513
4477,Beauty,438.91,86,2270
4478,Outdoors,186.13,71,2445
4479,Grocery,243.92,78,2157
4480,Electronics,404.29,1,2886
4481,Jewelery,126.34,6,2344
4482,Books,412.81,74,2494
4483,Music,128.22,34,2497
4484,Clothing,113.87,36,2234
4485,Games,124.25,90,2311
4486,Beauty,225.99,29,2457
4487,Electronics,320.0,50,2769
4488,Kids,85.15,72,2278
4489,Automotive,362.0,86,2919
4490,Baby,144.05,76,2873
4491,Automotive,267.11,84,2707
4492,Toys,300.89,36,2219
4493,Grocery,212.63,77,2965
4494,Outdoors,456.78,65,2786
4495,Electronics,170.06,2,2687
4496,Games,382.79,70,2773
4497,Grocery,286.66,32,2112
4498,Home,246.37,56,2097
4499,Books,383.49,80,2180
4500,Toys,472.67,3,2477
4501,Sports,239.57,60,2588
4502,Computers,345.28,82,2310
4503,Grocery,151.11,53,2454
4504,Music,282.76,64,2079
4505,Games,295.97,4,2800
4506,Automotive,280.25,62,2597
4507,Automotive,259.8,31,2988
4508,Movies,178.68,14,2009
4509,Sports,421.76,2,2273
4510,Jewelery,499.65,90,2887
4511,Home,307.98,56,2699
4512,Garden,459.94,74,2633
4513,Baby,88.13,14,2760
4514,Shoes,280.38,68,2065
4515,Automotive,106.87,9,2358
4516,Grocery,345.26,9,2767
4517,Electronics,273.17,12,2627
4518,Outdoors,245.93,1,2110
4519,Toys,488.88,48,2480
4520,Home,329.84,36,2919
4521,Books,240.87,62,2485
4522,Games,81.62,80,2469
4523,Kids,447.67,87,2849
4524,Grocery,399.65,53,2715
4525,Garden,200.23,60,2275
4526,Games,152.95,46,2970
4527,Industrial,120.14,70,2048
4528,Movies,115.91,44,2751
4529,Jewelery,320.06,76,2110
4530,Movies,19.42,62,2140
4531,Books,140.01,44,2579
4532,Garden,470.84,19,2083
4533,Electronics,95.99,60,2210
4534,Games,382.7,65,2382
4535,Shoes,170.65,11,2698
4536,Grocery,175.59,55,2341
4537,Beauty,139.82,84,2043
4538,Movies,44.29,66,2420
4539,Health,34.63,29,2268
4540,Sports,311.04,10,2023
4541,Kids,183.73,10,2215
4542,Music,300.02,83,2116
4543,Sports,47.14,11,2250
4544,Movies,27.98,81,2390
4545,Sports,382.93,56,2654
4546,Electronics,495.99,30,2216
4547,Kids,329.16,50,2928
4548,Home,295.24,63,2555
4549,Automotive,440.12,7,2062
4550,Industrial,280.42,19,2907
4551,Kids,167.91,23,2158
4552,Toys,452.87,54,2494
4553,Music,250.84,26,2361
4554,Home,91.08,20,2185
4555,Shoes,447.09,65,2709
4556,Electronics,206.45,71,2792
4557,Tools,123.88,81,2545
4558,Clothing,182.49,83,2373
4559,Kids,384.37,64,2211
4560,Beauty,36.91,40,2609
4561,Electronics,44.37,71,2033
4562,Beauty,68.93,61,2216
4563,Kids,21.86,1,2800
4564,Outdoors,293.07,69,2704
4565,Grocery,331.39,5,2767
4566,Clothing,298.69,10,2388
4567,Home,300.08,55,2814
4568,Baby,492.8,5,2838
4569,Garden,493.98,58,2018
4570,Garden,68.71,58,2120
4571,Shoes,115.22,34,2671
4572,Industrial,26.91,33,2967
4573,Computers,352.68,12,2140
4574,Home,462.84,54,2814
4575,Home,63.75,19,2543
4576,Movies,80.85,85,2911
4577,Electronics,285.76,69,2362
4578,Outdoors,231.07,69,2141
4579,Health,303.6,65,2224
4580,Industrial,377.28,30,2806
4581,Industrial,426.31,60,2482
4582,Toys,419.94,48,2710
4583,Health,114.86,50,2799
4584,Kids,343.78,5,2348
4585,Grocery,85.52,13,2530
4586,Games,274.61,20,2509
4587,Baby,169.97,37,2028
4588,Health,439.93,58,2374
4589,Music,389.03,66,2700
4590,Beauty,223.28,83,2248
4591,Tools,497.35,33,2685
4592,Garden,58.34,11,2885
4593,Books,23.11,69,2880
4594,Automotive,282.72,67,2806
4595,Automotive,171.84,78,2589
4596,Toys,302.37,3,2169
4597,Baby,82.4,42,2765
4598,Kids,472.19,35,2279
4599,Books,394.37,25,2089
4600,Home,83.06,75,2994
4601,Industrial,460.28,8,2412
4602,Movies,90.16,39,2172
4603,Electronics,133.69,12,2920
4604,Toys,441.04,34,2998
4605,Health,371.35,59,2744
4606,Games,387.85,1,2133
4607,Garden,390.9,82,2618
4608,Movies,387.99,87,2963
4609,Games,70.62,31,2108
4610,Toys,309.13,75,2894
4611,Garden,249.11,85,2419
4612,Games,187.46,12,2512
4613,Movies,244.84,55,2169
4614,Games,6.1,24,2495
4615,Baby,189.65,7,2664
4616,Outdoors,391.42,43,2037
4617,Clothing,355.93,78,2938
4618,Grocery,163.16,62,2725
4619,Tools,115.81,81,2540
4620,Kids,134.22,88,2254
4621,Toys,17.61,15,2899
4622,Outdoors,277.09,7,2566
4623,Computers,72.13,15,2939
4624,Baby,126.38,22,2561
4625,Jewelery,220.71,25,2875
4626,Books,284.99,13,2147
4627,Toys,468.29,17,2630
4628,Health,62.77,33,2998
4629,Kids,259.55,49,2929
4630,Baby,243.93,38,2349
4631,Kids,344.55,64,2216
4632,Automotive,361.87,88,2249
4633,Games,221.16,36,2334
4634,Beauty,121.57,36,2953
4635,Outdoors,352.0,7,2297
4636,Kids,326.24,66,2399
4637,Games,402.14,38,2725
4638,Music,137.57,30,2869
4639,Shoes,390.36,19,2726
4640,Industrial,480.78,31,2924
4641,Games,105.02,75,2323
4642,Grocery,104.1,14,2768
4643,Garden,48.22,61,2959
4644,Tools,319.05,82,2580
4645,Toys,113.22,51,2728
4646,Automotive,465.33,45,2132
4647,Beauty,239.58,64,2752
4648,Shoes,273.38,30,2668
4649,Beauty,305.28,15,2054
4650,Baby,448.94,29,2158
4651,Shoes,31.23,4,2976
4652,Automotive,358.15,55,2528
4653,Kids,286.75,46,2304
4654,Electronics,56.74,87,2285
4655,Home,183.37,29,2826
4656,Jewelery,262.7,62,2127
4657,Movies,87.82,4,2495
4658,Health,422.42,9,2777
4659,Tools,10.75,82,2839
4660,Jewelery,350.29,47,2075
4661,Computers,43.82,7,2909
4662,Computers,498.89,66,2230
4663,Kids,27.91,64,2643
4664,Toys,228.6,27,2411
4665,Toys,157.58,54,2087
4666,Music,247.16,13,2826
4667,Outdoors,453.07,54,2271
4668,Tools,101.75,41,2160
4669,Books,130.06,77,2378
4670,Music,444.65,19,2621
4671,Shoes,148.37,85,2283
4672,Electronics,335.5,46,2504
4673,Clothing,245.69,52,2363
4674,Computers,205.89,48,2993
4675,Computers,214.61,67,2038
4676,Clothing,249.19,35,2707
4677,Kids,498.86,68,2909
4678,Outdoors,26.61,13,2867
4679,Jewelery,37.43,59,2639
4680,Industrial,174.44,45,2973
4681,Tools,424.86,24,2530
4682,Music,248.62,64,2171
4683,Computers,148.34,11,2538
4684,Health,381.36,41,2175
4685,Games,451.01,31,2891
4686,Home,257.54,12,2665
4687,Books,352.64,53,2586
4688,Sports,478.3,17,2655
4689,Jewelery,456.99,64,2110
4690,Outdoors,207.21,49,2279
4691,Books,364.25,56,2096
4692,Automotive,199.53,27,2296
4693,Beauty,8.68,4,2296
4694,Computers,409.37,19,2171
4695,Automotive,269.61,61,2099
4696,Shoes,54.42,19,2521
4697,Books,244.97,61,2991
4698,Electronics,169.03,27,2586
4699,Industrial,134.94,10,2408
4700,Music,255.65,62,2697
4701,Computers,270.8,1,2796
4702,Baby,244.89,22,2738
4703,Baby,265.2,67,2530
4704,Automotive,7.53,86,2214
4705,Electronics,61.9,20,2075
4706,Clothing,187.24,58,2063
4707,Home,278.71,39,2911
4708,Shoes,305.82,9,2319
4709,Shoes,110.32,69,2853
4710,Games,429.95,72,2798
4711,Grocery,195.95,72,2351
4712,Baby,294.65,81,2688
4713,Kids,290.2,8,2630
4714,Electronics,44.43,25,2101
4715,Garden,377.89,76,2160
4716,Movies,288.39,6,2386
4717,Beauty,60.17,64,2505
4718,Beauty,282.16,69,2243
4719,Automotive,452.94,70,2202
4720,Garden,409.48,55,2024
4721,Tools,202.31,33,2495
4722,Movies,176.33,48,2597
4723,Beauty,249.64,38,2288
4724,Beauty,112.95,55,2353
4725,Sports,225.3,84,2825
4726,Beauty,90.31,52,2356
4727,Garden,40.31,42,2945
4728,Outdoors,299.06,62,2109
4729,Baby,182.83,28,2055
4730,Health,86.89,76,2765
4731,Clothing,470.1,55,2297
4732,Books,389.13,38,2036
4733,Toys,49.51,9,2595
4734,Jewelery,160.35,3,2447
4735,Movies,264.07,57,2743
4736,Automotive,99.59,30,2735
4737,Outdoors,479.16,10,2808
4738,Jewelery,206.01,59,2464
4739,Grocery,456.57,7,2247
4740,Automotive,489.88,21,2043
4741,Kids,440.04,8,2377
4742,Outdoors,402.34,47,2461
4743,Movies,318.92,1,2719
4744,Clothing,463.8,36,2789
4745,Automotive,420.2,65,2783
4746,Industrial,403.09,78,2629
4747,Books,402.95,13,2765
4748,Games,296.34,45,2259
4749,Clothing,490.64,39,2574
4750,Health,308.7,1,2147
4751,Beauty,189.37,79,2551
4752,Home,255.07,69,2921
4753,Books,315.47,72,2917
4754,Games,402.83,72,2205
4755,Movies,193.95,81,2167
4756,Clothing,123.09,52,2902
4757,Tools,14.14,30,2549
4758,Industrial,49.93,55,2746
4759,Outdoors,281.89,15,2388
4760,Computers,236.63,76,2974
4761,Toys,103.77,49,2162
4762,Books,259.55,56,2268
4763,Electronics,327.6,39,2573
4764,Tools,149.92,7,2964
4765,Music,142.82,75,2607
4766,Electronics,58.15,27,2121
4767,Computers,498.37,2,2943
4768,Shoes,485.76,89,2155
4769,Kids,205.71,86,2052
4770,Jewelery,325.53,51,2588
4771,Games,166.62,86,2901
4772,Outdoors,305.54,52,2921
4773,Home,458.86,67,2068
4774,Automotive,469.36,78,2006
4775,Industrial,276.51,64,2448
4776,Movies,421.51,88,2725
4777,Outdoors,322.76,4,2553
4778,Home,340.55,19,2141
4779,Automotive,425.14,39,2485
4780,Tools,175.94,24,2238
4781,Jewelery,433.51,74,2014
4782,Tools,354.3,62,2567
4783,Computers,400.59,37,2254
4784,Industrial,25.45,60,2046
4785,Games,304.3,66,2922
4786,Health,10.88,28,2948
4787,Movies,324.39,87,2954
4788,Health,460.25,63,2469
4789,Baby,323.23,31,2477
4790,Grocery,32.2,16,2567
4791,Music,170.6,44,2225
4792,Outdoors,10.38,82,2003
4793,Grocery,284.85,74,2384
4794,Games,436.45,88,2633
4795,Toys,363.43,50,2561
4796,Movies,487.27,70,2451
4797,Home,175.07,56,2942
4798,Kids,249.3,32,2632
4799,Industrial,283.12,54,2975
4800,Industrial,5.42,31,2390
4801,Grocery,18.94,42,2189
4802,Games,414.67,61,2775
4803,Sports,451.84,40,2667
4804,Automotive,427.9,77,2511
4805,Books,146.44,62,2971
4806,Electronics,50.29,88,2849
4807,Health,191.73,20,2019
4808,Automotive,302.4,44,2135
4809,Kids,132.99,69,2603
4810,Music,486.18,74,2125
4811,Grocery,440.84,47,2035
4812,Toys,122.16,51,2825
4813,Computers,360.02,36,2978
4814,Baby,258.86,9,2640
4815,Shoes,329.6,5,2753
4816,Beauty,441.29,24,2912
4817,Grocery,90.78,34,2035
4818,Shoes,206.07,18,2629
4819,Books,45.7,1,2550
4820,Tools,145.9,65,2125
4821,Industrial,112.89,28,2383
4822,Garden,47.98,74,2640
4823,Clothing,14.06,13,2311
4824,Games,349.39,53,2330
4825,Industrial,316.68,27,2761
4826,Grocery,476.64,22,2357
4827,Electronics,464.02,37,2310
4828,Beauty,16.51,4,2801
4829,Outdoors,40.29,40,2578
4830,Computers,249.48,10,2032
4831,Home,79.88,50,2630
4832,Sports,292.5,35,2370
4833,Jewelery,178.12,27,2133
4834,Games,139.22,74,2825
4835,Sports,268.97,82,2890
4836,Kids,198.7,45,2274
4837,Grocery,447.11,58,2952
4838,Baby,81.32,87,2150
4839,Shoes,235.84,59,2611
4840,Garden,147.11,3,2538
4841,Toys,215.22,55,2729
4842,Electronics,221.11,38,2726
4843,Kids,143.49,37,2895
4844,Toys,236.55,23,2531
4845,Baby,346.09,61,2172
4846,Music,81.8,31,2123
4847,Outdoors,428.67,23,2824
4848,Health,321.28,7,2825
4849,Automotive,437.37,9,2687
4850,Grocery,412.64,18,2452
4851,Grocery,107.21,80,2068
4852,Garden,146.22,9,2212
4853,Health,122.89,80,2416
4854,Kids,47.55,82,2966
4855,Automotive,440.96,88,2489
4856,Toys,22.17,68,2434
4857,Computers,321.53,78,2372
4858,Shoes,448.68,76,2395
4859,Games,337.08,73,2866
4860,Tools,297.08,49,2712
4861,Outdoors,464.98,75,2654
4862,Beauty,197.14,16,2335
4863,Health,357.71,42,2955
4864,Sports,280.61,9,2479
4865,Toys,112.6,42,2251
4866,Beauty,334.28,35,2890
4867,Clothing,7.61,86,2873
4868,Kids,437.61,67,2138
4869,Books,243.09,63,2062
4870,Electronics,73.15,69,2698
4871,Automotive,488.19,14,2746
4872,Baby,12.97,54,2117
4873,Books,83.56,81,2299
4874,Clothing,209.82,71,2282
4875,Outdoors,90.11,80,2556
4876,Health,495.06,54,2102
4877,Movies,330.34,58,2184
4878,Automotive,20.64,39,2864
4879,Kids,146.76,42,2151
4880,Automotive,288.39,18,2729
4881,Automotive,350.6,81,2844
4882,Clothing,55.09,38,2277
4883,Computers,200.68,83,2155
4884,Outdoors,162.43,26,2719
4885,Health,239.17,28,2054
4886,Clothing,204.31,62,2962
4887,Toys,195.29,85,2417
4888,Sports,193.92,1,2562
4889,Health,11.71,74,2087
4890,Shoes,330.17,44,2871
4891,Jewelery,274.96,54,2750
4892,Movies,181.8,65,2406
4893,Clothing,3.16,52,2590
4894,Music,202.41,86,2747
4895,Toys,263.39,8,2026
4896,Industrial,32.1,15,2240
4897,Health,93.28,37,2927
4898,Health,86.2,54,2174
4899,Jewelery,448.94,19,2756
4900,Toys,486.61,10,2722
4901,Tools,113.57,90,2718
4902,Beauty,381.04,82,2188
4903,Baby,365.96,60,2379
4904,Shoes,76.62,26,2717
4905,Health,67.02,78,2039
4906,Beauty,392.31,64,2642
4907,Books,372.75,8,2022
4908,Grocery,297.83,18,2100
4909,Grocery,189.42,21,2989
4910,Shoes,155.99,13,2020
4911,Home,457.88,13,2905
4912,Grocery,232.11,15,2536
4913,Shoes,394.79,37,2520
4914,Industrial,478.69,36,2329
4915,Computers,43.25,46,2072
4916,Computers,29.43,47,2368
4917,Automotive,402.13,27,2091
4918,Garden,424.64,60,2737
4919,Home,247.86,45,2807
4920,Shoes,308.49,33,2871
4921,Kids,341.04,76,2163
4922,Shoes,281.11,3,2995
4923,Beauty,14.66,69,2614
4924,Sports,41.39,51,2222
4925,Shoes,439.27,62,2391
4926,Books,304.89,32,2206
4927,Music,463.26,47,2054
4928,Industrial,213.41,71,2019
4929,Outdoors,207.41,83,2960
4930,Beauty,156.35,62,2400
4931,Music,265.92,22,2756
4932,Movies,65.67,4,2073
4933,Movies,104.47,88,2965
4934,Tools,63.94,26,2208
4935,Home,382.42,19,2592
4936,Books,212.4,70,2281
4937,Toys,267.26,66,2657
4938,Electronics,7.39,69,2849
4939,Sports,51.65,74,2957
4940,Books,150.71,4,2180
4941,Movies,51.17,24,2067
4942,Automotive,37.98,36,2235
4943,Music,78.67,87,2536
4944,Sports,487.95,55,2376
4945,Garden,90.82,15,2489
4946,Baby,46.2,36,2260
4947,Beauty,50.52,56,2592
4948,Books,183.32,40,2679
4949,Outdoors,169.29,22,2409
4950,Home,235.53,25,2640
4951,Baby,159.65,26,2835
4952,Clothing,438.02,14,2242
4953,Shoes,496.04,28,2719
4954,Kids,172.02,5,2627
4955,Jewelery,491.66,71,2997
4956,Garden,405.8,52,2498
4957,Grocery,123.88,81,2486
4958,Automotive,59.48,11,2022
4959,Garden,240.88,38,2926
4960,Sports,395.0,48,2365
4961,Home,115.34,16,2777
4962,Kids,191.71,36,2017
4963,Kids,74.12,88,2201
4964,Movies,17.8,63,2040
4965,Kids,254.12,74,2015
4966,Outdoors,474.58,85,2398
4967,Toys,72.36,32,2802
4968,Garden,210.25,18,2193
4969,Music,181.64,22,2068
4970,Toys,329.73,59,2299
4971,Kids,416.76,69,2519
4972,Outdoors,382.82,70,2299
4973,Kids,146.86,1,2523
4974,Baby,132.66,82,2235
4975,Home,479.98,32,2334
4976,Garden,231.71,76,2502
4977,Jewelery,170.91,68,2527
4978,Computers,485.64,3,2828
4979,Computers,285.27,50,2003
4980,Grocery,253.94,66,2051
4981,Outdoors,413.53,28,2457
4982,Sports,226.25,56,2096
4983,Health,238.92,78,2280
4984,Shoes,241.14,69,2592
4985,Grocery,449.07,32,2201
4986,Baby,383.33,89,2339
4987,Jewelery,175.53,5,2170
4988,Books,232.06,20,2297
4989,Automotive,383.73,42,2353
4990,Health,36.77,57,2406
4991,Home,345.49,72,2802
4992,Games,390.73,40,2441
4993,Home,420.07,14,2096
4994,Baby,443.76,56,2794
4995,Sports,132.74,1,2799
4996,Beauty,135.83,61,2071
4997,Books,319.0,35,2028
4998,Games,11.47,90,2301
4999,Garden,237.29,5,2677
5000,Kids,470.7,86,2913

id,tipo,precio,intervalo pago,propiedad
5001,Health,147.45,29,2407
5002,Computers,200.7,68,2367
5003,Outdoors,414.89,38,2595
5004,Industrial,359.52,32,2244
5005,Shoes,449.78,16,2028
5006,Electronics,33.87,31,2719
5007,Clothing,61.26,10,2233
5008,Beauty,362.82,80,2956
5009,Movies,426.04,51,2470
5010,Grocery,448.64,51,2465
5011,Clothing,303.59,2,2120
5012,Garden,132.24,74,2774
5013,Music,493.44,47,2350
5014,Kids,272.7,85,2351
5015,Industrial,448.76,54,2814
5016,Garden,473.56,16,2488
5017,Games,97.59,88,2764
5018,Garden,405.78,26,2169
5019,Games,146.98,8,2495
5020,Sports,469.61,60,2237
5021,Home,142.14,41,2747
5022,Clothing,25.09,15,2819
5023,Movies,315.55,74,2665
5024,Clothing,112.12,72,2800
5025,Baby,38.84,49,2028
5026,Baby,67.92,66,2081
5027,Home,165.78,39,2473
5028,Kids,305.86,2,2445
5029,Jewelery,484.89,84,2172
5030,Electronics,17.3,9,2605
5031,Computers,403.58,67,2240
5032,Tools,400.69,36,2176
5033,Grocery,485.5,36,2191
5034,Grocery,199.54,18,2862
5035,Outdoors,81.75,41,2204
5036,Music,485.35,49,2283
5037,Books,164.8,42,2128
5038,Outdoors,21.71,28,2845
5039,Books,46.88,80,2454
5040,Home,398.31,21,2744
5041,Jewelery,102.43,3,2478
5042,Clothing,339.47,67,2221
5043,Sports,410.66,60,2749
5044,Baby,293.83,78,2339
5045,Home,309.15,82,2911
5046,Kids,53.77,66,2411
5047,Music,127.39,63,2004
5048,Music,277.1,14,2498
5049,Books,376.24,67,2229
5050,Books,53.07,10,2006
5051,Toys,313.54,85,2326
5052,Kids,176.33,72,2191
5053,Sports,232.13,82,2245
5054,Baby,162.7,21,2787
5055,Books,45.96,22,2185
5056,Jewelery,265.91,73,2667
5057,Health,5.57,86,2956
5058,Movies,212.72,8,2837
5059,Home,136.9,86,2288
5060,Toys,306.69,57,2986
5061,Baby,94.64,1,2786
5062,Computers,413.07,37,2278
5063,Sports,406.8,4,2416
5064,Books,294.73,42,2199
5065,Industrial,110.69,55,2935
5066,Grocery,272.33,24,2354
5067,Music,115.26,41,2374
5068,Beauty,283.69,41,2573
5069,Games,322.61,56,2737
5070,Garden,405.06,78,2413
5071,Movies,360.04,2,2537
5072,Outdoors,376.95,40,2304
5073,Books,186.08,63,2833
5074,Games,96.13,76,2905
5075,Beauty,489.13,80,2152
5076,Games,99.1,6,2087
5077,Industrial,473.55,77,2119
5078,Tools,301.44,13,2104
5079,Books,4.61,68,2586
5080,Clothing,68.16,72,2689
5081,Tools,272.06,35,2129
5082,Outdoors,395.4,1,2238
5083,Music,187.73,60,2115
5084,Beauty,242.34,10,2602
5085,Kids,189.09,18,2881
5086,Home,407.86,8,2705
5087,Books,436.15,69,2432
5088,Grocery,124.46,81,2575
5089,Health,69.72,43,2479
5090,Sports,306.13,51,2728
5091,Shoes,416.4,48,2835
5092,Shoes,102.0,42,2259
5093,Music,143.03,57,2966
5094,Electronics,120.07,36,2201
5095,Beauty,491.27,35,2327
5096,Shoes,70.69,29,2558
5097,Games,48.98,55,2181
5098,Movies,435.38,64,2647
5099,Toys,189.67,51,2232
5100,Health,163.94,74,2216
5101,Health,124.48,80,2384
5102,Automotive,78.28,50,2977
5103,Industrial,318.35,34,2011
5104,Automotive,291.44,37,2644
5105,Electronics,103.9,82,2743
5106,Beauty,52.01,39,2030
5107,Games,370.74,71,2420
5108,Health,294.5,23,2981
5109,Electronics,496.57,52,2642
5110,Computers,200.05,11,2120
5111,Movies,325.9,17,2242
5112,Health,178.56,76,2205
5113,Outdoors,312.86,78,2083
5114,Kids,284.98,56,2637
5115,Beauty,375.93,34,2138
5116,Health,42.61,46,2987
5117,Games,497.17,31,2100
5118,Clothing,342.85,4,2879
5119,Shoes,388.35,19,2232
5120,Movies,350.51,37,2082
5121,Movies,388.09,39,2064
5122,Industrial,371.81,33,2978
5123,Jewelery,188.35,24,2151
5124,Computers,313.92,74,2022
5125,Industrial,73.47,12,2005
5126,Shoes,192.76,8,2582
5127,Games,133.82,47,2028
5128,Industrial,276.1,36,2423
5129,Movies,150.6,68,2620
5130,Books,88.44,47,2397
5131,Tools,275.35,23,2212
5132,Garden,415.77,1,2088
5133,Health,15.5,1,2425
5134,Health,236.65,82,2025
5135,Grocery,437.14,86,2875
5136,Automotive,493.21,44,2920
5137,Sports,333.2,59,2122
5138,Computers,171.29,61,2245
5139,Kids,459.79,62,2559
5140,Baby,406.54,21,2573
5141,Grocery,332.86,7,2959
5142,Jewelery,450.89,20,2200
5143,Home,229.31,79,2968
5144,Clothing,41.17,25,2474
5145,Outdoors,447.39,24,2951
5146,Tools,93.63,62,2749
5147,Jewelery,156.01,42,2246
5148,Grocery,485.22,42,2272
5149,Home,339.22,70,2400
5150,Industrial,496.62,58,2915
5151,Jewelery,189.7,29,2561
5152,Baby,400.85,33,2883
5153,Beauty,33.09,89,2469
5154,Books,310.66,32,2242
5155,Home,89.12,29,2569
5156,Electronics,403.99,29,2674
5157,Home,25.04,37,2062
5158,Movies,170.23,8,2190
5159,Grocery,287.85,47,2726
5160,Books,93.1,22,2433
5161,Garden,440.33,73,2413
5162,Home,364.77,24,2642
5163,Jewelery,474.96,8,2575
5164,Electronics,329.45,22,2009
5165,Outdoors,497.86,53,2941
5166,Computers,105.85,14,2036
5167,Computers,66.14,27,2519
5168,Movies,481.06,26,2525
5169,Computers,78.66,52,2366
5170,Music,90.11,84,2062
5171,Health,205.85,8,2305
5172,Books,420.81,55,2873
5173,Beauty,269.88,12,2567
5174,Tools,144.2,67,2806
5175,Computers,436.17,48,2927
5176,Garden,218.59,69,2993
5177,Computers,313.86,87,2243
5178,Sports,470.25,71,2743
5179,Music,418.21,7,2958
5180,Sports,125.92,65,2289
5181,Jewelery,469.98,21,2815
5182,Automotive,253.2,81,2475
5183,Games,392.03,9,2853
5184,Computers,208.07,54,2487
5185,Health,256.08,63,2842
5186,Kids,117.26,31,2318
5187,Games,473.25,25,2860
5188,Games,333.82,53,2318
5189,Shoes,459.31,5,2404
5190,Movies,95.39,90,2350
5191,Beauty,3.42,66,2581
5192,Electronics,41.94,36,2744
5193,Music,173.29,5,2317
5194,Grocery,52.34,3,2698
5195,Jewelery,458.21,45,2065
5196,Industrial,22.59,50,2441
